1;0.047951
2;0.008579
3;2.505690
4;4.827700
5;2.447582
6;0.137222
7;0.082122
8;1.804793
9;8.032325
10;0.000758
11;1.394878
12;0.414055
13;0.471817
14;15.221027
15;6.348843
16;0.461061
17;0.150542
18;0.058445
19;0.765462
20;2.819660
21;0.117563
22;2.080991
23;2.644396
24;0.024918
25;0.000368
26;2.379264
27;2.886680
28;2.115331
29;2.089666
30;2.804240
31;1.289083
32;0.183708
33;0.286234
34;1.378087
35;3.398347
36;5.527463
37;0.257960
38;1.566999
39;4.173250
40;9.408775
41;0.336308
42;0.035586
43;9.260053
44;2.654200
45;0.366645
46;1.336591
47;0.269315
48;0.234064
49;0.152291
50;0.126514
51;0.624657
52;0.614175
53;2.259752
54;1.988334
55;0.002686
56;1.236536
57;0.218623
58;5.218767
59;3.724927
60;2.305307
61;1.682659
62;6.766663
63;1.833426
64;0.534317
65;0.837532
66;0.015182
67;1.437339
68;1.966850
69;1.983735
70;6.387974
71;0.223306
72;0.165887
73;0.046631
74;2.388546
75;1.516568
76;2.494421
77;0.592126
78;1.829741
79;3.735351
80;9.817261
81;1.533287
82;1.325004
83;3.455372
84;0.490332
85;10.954420
86;3.267962
87;2.174788
88;0.691191
89;1.928962
90;4.070666
91;9.319432
92;0.326371
93;0.444554
94;5.147799
95;4.605424
96;0.311764
97;0.156892
98;3.800569
99;4.386380
100;1.383682
