1;5394.533944
1;495668499398.135864
1;42380906747379561122724110970712608297821903512009703424.000000
1;193684739982058568906418284873850319657076189870462524994920663598021203745849573247050668432072675001089734701275137919049390434641055221906977783407394728715691419943227462668661599491577585132243704400519193753355814730743786898014882290137093374466597966370388672136609792.000000
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
1;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
2;nan
