1;0.022893
2;0.023203
3;0.000939
4;0.008349
5;0.084848
6;0.013582
7;0.010481
8;0.002894
9;0.000044
10;0.004736
11;0.000169
12;0.004031
13;0.001708
14;0.000173
15;0.000417
16;0.000371
17;0.000527
18;0.000046
19;0.000445
20;0.000261
21;0.000100
22;0.000574
23;0.000131
24;0.000442
25;0.000053
26;0.000925
27;0.000065
28;0.000146
29;0.000030
30;0.000040
31;0.000061
32;0.000001
33;0.000634
34;0.000181
35;0.000027
36;0.000000
37;0.000022
38;0.000358
39;0.000052
40;0.000002
41;0.000122
42;0.000013
43;0.000043
44;0.000038
45;0.000011
46;0.000153
47;0.000003
48;0.000006
49;0.000023
50;0.000050
51;0.000026
52;0.000001
53;0.000002
54;0.000016
55;0.000020
56;0.000068
57;0.000024
58;0.000574
59;0.000001
60;0.000130
61;0.000369
62;0.000024
63;0.000087
64;0.000016
65;0.000006
66;0.000010
67;0.000035
68;0.000018
69;0.000001
70;0.000008
71;0.000090
72;0.000037
73;0.000012
74;0.000003
75;0.000092
76;0.000000
77;0.000001
78;0.000042
79;0.000070
80;0.000009
81;0.000003
82;0.000001
83;0.000015
84;0.000014
85;0.000017
86;0.000006
87;0.000016
88;0.000005
89;0.000025
90;0.000020
91;0.000026
92;0.000009
93;0.000028
94;0.000093
95;0.000005
96;0.000182
97;0.000001
98;0.000031
99;0.000024
100;0.000037
101;0.000009
102;0.000001
103;0.000009
104;0.000027
105;0.000019
106;0.000016
107;0.000003
108;0.000008
109;0.000025
110;0.000014
111;0.000016
112;0.000019
113;0.000244
114;0.000035
115;0.000018
116;0.000039
117;0.000033
118;0.000045
119;0.000026
120;0.000005
121;0.000025
122;0.000017
123;0.000003
124;0.000013
125;0.000179
126;0.000018
127;0.000003
128;0.000013
129;0.000024
130;0.000010
131;0.000002
132;0.000012
133;0.000013
134;0.000001
135;0.000044
136;0.000034
137;0.000027
138;0.000051
139;0.000000
140;0.000048
141;0.000025
142;0.000005
143;0.000000
144;0.000002
145;0.000056
146;0.000010
147;0.000006
148;0.000005
149;0.000001
150;0.000334
151;0.000013
152;0.000033
153;0.000054
154;0.000027
155;0.000043
156;0.000064
157;0.000015
158;0.000031
159;0.000044
160;0.000088
161;0.000009
162;0.000015
163;0.000006
164;0.000000
165;0.000000
166;0.000157
167;0.000003
168;0.000018
169;0.000047
170;0.000003
171;0.000024
172;0.000000
173;0.000001
174;0.000044
175;0.000050
176;0.000012
177;0.000002
178;0.000007
179;0.000078
180;0.000003
181;0.000010
182;0.000001
183;0.000077
184;0.000014
185;0.000004
186;0.000022
187;0.000002
188;0.000038
189;0.000004
190;0.000000
191;0.000001
192;0.000019
193;0.000002
194;0.000053
195;0.000018
196;0.000004
197;0.000033
198;0.000021
199;0.000000
200;0.000030
201;0.000025
202;0.000006
203;0.000016
204;0.000043
205;0.000031
206;0.000002
207;0.000000
208;0.000096
209;0.000003
210;0.000004
211;0.000008
212;0.000003
213;0.000004
214;0.000032
215;0.000014
216;0.000002
217;0.000000
218;0.000035
219;0.000084
220;0.000000
221;0.000045
222;0.000003
223;0.000018
224;0.000016
225;0.000004
226;0.000023
227;0.000024
228;0.000018
229;0.000076
230;0.000031
231;0.000000
232;0.000000
233;0.000026
234;0.000025
235;0.000000
236;0.000008
237;0.000008
238;0.000003
239;0.000018
240;0.000008
241;0.000014
242;0.000005
243;0.000000
244;0.000030
245;0.000008
246;0.000021
247;0.000001
248;0.000010
249;0.000002
250;0.000000
251;0.000042
252;0.000004
253;0.000004
254;0.000044
255;0.000001
256;0.000001
257;0.000022
258;0.000003
259;0.000015
260;0.000000
261;0.000048
262;0.000055
263;0.000009
264;0.000003
265;0.000001
266;0.000001
267;0.000015
268;0.000018
269;0.000006
270;0.000004
271;0.000011
272;0.000023
273;0.000006
274;0.000073
275;0.000040
276;0.000008
277;0.000002
278;0.000031
279;0.000040
280;0.000149
281;0.000029
282;0.000109
283;0.000011
284;0.000015
285;0.000021
286;0.000129
287;0.000017
288;0.000218
289;0.000001
290;0.000009
291;0.000000
292;0.000009
293;0.000027
294;0.000010
295;0.000000
296;0.000161
297;0.000005
298;0.000009
299;0.000019
300;0.000004
