1;0.006035
2;0.008011
3;0.086947
4;0.000193
5;0.002441
6;0.003137
7;0.000605
8;0.001678
9;0.003580
10;0.002388
11;0.006881
12;0.000173
13;0.001100
14;0.000035
15;0.001146
16;0.000206
17;0.000345
18;0.003410
19;0.000257
20;0.000136
21;0.000019
22;0.000324
23;0.000172
24;0.002617
25;0.001241
26;0.000312
27;0.001273
28;0.000088
29;0.000080
30;0.003588
31;0.000033
32;0.000000
33;0.000112
34;0.000246
35;0.000287
36;0.000013
37;0.000004
38;0.000018
39;0.000074
40;0.000060
41;0.000664
42;0.000052
43;0.000370
44;0.000059
45;0.000072
46;0.000185
47;0.000284
48;0.000360
49;0.000086
50;0.000007
51;0.000104
52;0.000252
53;0.000310
54;0.001469
55;0.000010
56;0.000294
57;0.000168
58;0.000048
59;0.000066
60;0.000000
61;0.001976
62;0.000032
63;0.000222
64;0.000012
65;0.000557
66;0.000033
67;0.000050
68;0.000068
69;0.000024
70;0.000033
71;0.000110
72;0.000046
73;0.000194
74;0.000039
75;0.000022
76;0.000038
77;0.000006
78;0.000074
79;0.000014
80;0.000070
81;0.000001
82;0.000011
83;0.000042
84;0.000004
85;0.000046
86;0.000475
87;0.000433
88;0.000037
89;0.000006
90;0.000013
91;0.000006
92;0.000001
93;0.000007
94;0.000002
95;0.000095
96;0.000038
97;0.000030
98;0.000329
99;0.000086
100;0.000000
101;0.000039
102;0.000000
103;0.000002
104;0.000019
105;0.000004
106;0.000138
107;0.000104
108;0.000152
109;0.000164
110;0.000002
111;0.000385
112;0.000219
113;0.000018
114;0.000245
115;0.000085
116;0.000005
117;0.000042
118;0.000052
119;0.000074
120;0.000022
121;0.000052
122;0.000030
123;0.000191
124;0.000005
125;0.000016
126;0.000027
127;0.000002
128;0.000157
129;0.000894
130;0.000135
131;0.000001
132;0.000045
133;0.000063
134;0.000022
135;0.000000
136;0.000009
137;0.000079
138;0.000069
139;0.000240
140;0.000035
141;0.000073
142;0.000019
143;0.000015
144;0.000013
145;0.000002
146;0.000001
147;0.000023
148;0.000035
149;0.000388
150;0.000004
151;0.000130
152;0.000061
153;0.000035
154;0.000273
155;0.000060
156;0.000079
157;0.000004
158;0.000005
159;0.000019
160;0.000023
161;0.000004
162;0.000074
163;0.000079
164;0.000017
165;0.000005
166;0.000346
167;0.000007
168;0.000186
169;0.000093
170;0.000000
171;0.000552
172;0.000128
173;0.000028
174;0.000142
175;0.000006
176;0.000039
177;0.000008
178;0.000000
179;0.000024
180;0.000009
181;0.000008
182;0.000090
183;0.000033
184;0.000000
185;0.000064
186;0.000087
187;0.000000
188;0.000037
189;0.000009
190;0.000007
191;0.000088
192;0.000025
193;0.000035
194;0.000058
195;0.000109
196;0.000059
197;0.000061
198;0.000108
199;0.000123
200;0.000189
201;0.000061
202;0.000055
203;0.000060
204;0.000191
205;0.000100
206;0.000018
207;0.000005
208;0.000023
209;0.000089
210;0.000132
211;0.000002
212;0.000760
213;0.000184
214;0.000056
215;0.000196
216;0.000003
217;0.000001
218;0.000108
219;0.000041
220;0.000126
221;0.000027
222;0.000021
223;0.000637
224;0.000012
225;0.000118
226;0.000043
227;0.000025
228;0.000043
229;0.000005
230;0.000474
231;0.000004
232;0.000781
233;0.000103
234;0.000002
235;0.000068
236;0.000086
237;0.000074
238;0.000074
239;0.000001
240;0.000078
241;0.000654
242;0.000050
243;0.000002
244;0.000124
245;0.000091
246;0.000003
247;0.000000
248;0.000696
249;0.000021
250;0.000075
251;0.000000
252;0.000503
253;0.000156
254;0.000195
255;0.000070
256;0.000003
257;0.000480
258;0.000000
259;0.000238
260;0.000000
261;0.000167
262;0.000002
263;0.000050
264;0.000000
265;0.000014
266;0.000000
267;0.000021
268;0.000240
269;0.000126
270;0.000167
271;0.000075
272;0.000000
273;0.000000
274;0.000017
275;0.000028
276;0.000003
277;0.000112
278;0.000142
279;0.000362
280;0.000000
281;0.000022
282;0.000114
283;0.000002
284;0.000054
285;0.000195
286;0.000088
287;0.000002
288;0.000008
289;0.000002
290;0.000024
291;0.000014
292;0.000011
293;0.000086
294;0.000000
295;0.000015
296;0.000023
297;0.000020
298;0.000120
299;0.000020
300;0.000002
